Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4
493.conllu	2	33	16.5	4.548387096774194	3.0303030303030303	12.121212121212121	9.090909090909092	9.090909090909092	0	27.272727272727273	30.303030303030305	0	0	0	0	6.0606060606060606	0	0	3.0303030303030303	0	0.4838709677419355	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	33.333333333333336	0	66.66666666666667	0	100.0	0	0	0	0	33.333333333333336	0	0	66.66666666666667	1.5	100.0	3.0	0	0	0	100.0	0	0	0	4.0	11.0	8.5	2.6206896551724137	11	1.0	4	100.0	0	0	0	0.0	100.0	100.0	0.0	0	3.0303030303030303	0	9.090909090909092	3.0303030303030303	0	3.0303030303030303	0	12.121212121212121	0	0	0	0	6.0606060606060606	0	24.242424242424242	3.0303030303030303	0	0	0	0	0	0	0	0	0	12.121212121212121	9.090909090909092	0	0	3.0303030303030303	0	0	0	6.0606060606060606	6.0606060606060606	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0
494.conllu	2	36	18.0	5.03030303030303	5.555555555555555	11.11111111111111	0	5.555555555555555	2.7777777777777777	22.22222222222222	27.77777777777778	0	0	0	0	8.333333333333334	2.7777777777777777	0	13.88888888888889	0	0.5151515151515151	0	0	50.0	50.0	0	0	100.0	0	20.0	0	60.0	20.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	2.5	100.0	2.2	0	20.0	40.0	40.0	0	0	0	4.5	7.2	4.5	1.967741935483871	7	1.0	3	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	2.7777777777777777	0	5.555555555555555	0	5.555555555555555	0	11.11111111111111	2.7777777777777777	0	0	5.555555555555555	0	0	19.444444444444443	2.7777777777777777	0	0	0	0	0	0	0	0	2.7777777777777777	8.333333333333334	5.555555555555555	0	0	11.11111111111111	2.7777777777777777	0	0	8.333333333333334	5.555555555555555	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0
495.conllu	2	35	17.5	5.32258064516129	5.714285714285714	11.428571428571429	0	5.714285714285714	2.857142857142857	17.142857142857142	28.571428571428573	0	0	0	0	11.428571428571429	2.857142857142857	0	14.285714285714286	0	0.5483870967741935	0	0	50.0	50.0	0	0	100.0	0	20.0	0	60.0	20.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	2.5	100.0	2.4	0	20.0	40.0	20.0	20.0	0	0	3.5	7.0	6.5	2.1724137931034484	11	1.0	3	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	2.857142857142857	0	5.714285714285714	0	5.714285714285714	0	11.428571428571429	2.857142857142857	0	0	5.714285714285714	0	0	17.142857142857142	0	0	0	0	0	0	0	0	0	2.857142857142857	8.571428571428571	5.714285714285714	0	0	11.428571428571429	2.857142857142857	0	0	11.428571428571429	5.714285714285714	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0
496.conllu	1	22	22.0	5.285714285714286	9.090909090909092	13.636363636363637	9.090909090909092	4.545454545454546	4.545454545454546	18.181818181818183	22.727272727272727	0	0	0	0	4.545454545454546	0	0	13.636363636363637	0	0.5714285714285714	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	4.0	100.0	2.3333333333333335	0	0	66.66666666666667	33.333333333333336	0	0	0	5.0	5.5	8.0	2.3	8	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	4.545454545454546	9.090909090909092	9.090909090909092	0	0	0	9.090909090909092	4.545454545454546	0	0	4.545454545454546	4.545454545454546	4.545454545454546	18.181818181818183	0	0	0	0	0	0	0	0	0	4.545454545454546	4.545454545454546	0	0	0	9.090909090909092	4.545454545454546	0	0	4.545454545454546	4.545454545454546	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0
497.conllu	1	21	21.0	5.6	9.523809523809524	14.285714285714286	9.523809523809524	4.761904761904762	4.761904761904762	14.285714285714286	23.80952380952381	0	0	0	0	4.761904761904762	0	0	14.285714285714286	0	0.6	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	4.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	5.25	9.0	2.0526315789473686	9	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	4.761904761904762	0	0	9.523809523809524	9.523809523809524	0	0	0	9.523809523809524	4.761904761904762	0	0	4.761904761904762	4.761904761904762	4.761904761904762	14.285714285714286	0	0	0	0	0	0	0	0	0	4.761904761904762	9.523809523809524	0	0	0	9.523809523809524	0	0	0	4.761904761904762	4.761904761904762	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0
498.conllu	1	52	52.0	4.395833333333333	1.9230769230769231	17.307692307692307	0	3.8461538461538463	1.9230769230769231	25.0	23.076923076923077	0	0	0	11.538461538461538	7.6923076923076925	0	0	7.6923076923076925	0	0.4791666666666667	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	25.0	0	25.0	50.0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	50.0	0	0	50.0	4.0	100.0	2.25	0	0	66.66666666666667	0	0	33.333333333333336	0	5.0	13.0	28.0	3.9148936170212765	28	2.0	3	33.333333333333336	33.333333333333336	33.333333333333336	0	0.0	100.0	75.0	25.0	0	0	1.9230769230769231	0	1.9230769230769231	0	0	3.8461538461538463	15.384615384615385	1.9230769230769231	0	0	3.8461538461538463	0	0	23.076923076923077	1.9230769230769231	0	0	0	0	0	0	1.9230769230769231	0	1.9230769230769231	15.384615384615385	1.9230769230769231	5.769230769230769	0	1.9230769230769231	7.6923076923076925	0	0	7.6923076923076925	1.9230769230769231	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
499.conllu	1	53	53.0	4.428571428571429	1.8867924528301887	18.867924528301888	0	3.7735849056603774	1.8867924528301887	24.528301886792452	24.528301886792452	0	0	0	9.433962264150944	7.547169811320755	0	0	7.547169811320755	0	0.46938775510204084	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	25.0	0	25.0	50.0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	50.0	0	0	50.0	4.0	100.0	3.75	0	0	25.0	0	50.0	25.0	0	8.0	13.25	18.0	3.1666666666666665	18	1.2	5	80.0	20.0	0	0	0.0	100.0	100.0	0.0	3.7735849056603774	0	0	0	1.8867924528301887	0	0	3.7735849056603774	16.9811320754717	1.8867924528301887	0	1.8867924528301887	1.8867924528301887	0	0	22.641509433962263	1.8867924528301887	0	0	0	0	0	0	1.8867924528301887	0	1.8867924528301887	11.320754716981131	1.8867924528301887	3.7735849056603774	0	1.8867924528301887	9.433962264150944	0	0	7.547169811320755	1.8867924528301887	1.8867924528301887	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
500.conllu	1	24	24.0	4.954545454545454	4.166666666666667	16.666666666666668	0	8.333333333333334	0	25.0	20.833333333333332	4.166666666666667	0	4.166666666666667	0	8.333333333333334	0	0	8.333333333333334	0	0.36363636363636365	0	50.0	50.0	0	0	0	100.0	0	50.0	0	0	50.0	0	0	100.0	0	0	0	0	50.0	50.0	0	0	100.0	0	50.0	0	50.0	0	0	100.0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	12.0	20.0	3.142857142857143	20	2.0	1	0	100.0	0	0	0.0	100.0	100.0	0.0	0	4.166666666666667	0	0	4.166666666666667	0	4.166666666666667	4.166666666666667	16.666666666666668	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	4.166666666666667	4.166666666666667	0	4.166666666666667	8.333333333333334	0	0	8.333333333333334	4.166666666666667	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
501.conllu	1	24	24.0	5.045454545454546	4.166666666666667	16.666666666666668	0	8.333333333333334	0	25.0	20.833333333333332	4.166666666666667	0	4.166666666666667	0	8.333333333333334	0	0	8.333333333333334	0	0.36363636363636365	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	50.0	0	50.0	0	100.0	0	0	0	0	100.0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	12.0	20.0	3.238095238095238	20	2.0	1	0	100.0	0	0	0.0	100.0	100.0	0.0	0	4.166666666666667	0	0	4.166666666666667	0	4.166666666666667	4.166666666666667	16.666666666666668	0	0	0	0	0	0	20.833333333333332	0	4.166666666666667	0	0	0	0	0	0	0	0	8.333333333333334	4.166666666666667	4.166666666666667	0	4.166666666666667	8.333333333333334	0	0	8.333333333333334	4.166666666666667	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
502.conllu	1	21	21.0	5.157894736842105	9.523809523809524	19.047619047619047	0	4.761904761904762	4.761904761904762	9.523809523809524	28.571428571428573	0	0	4.761904761904762	0	9.523809523809524	0	0	9.523809523809524	0	0.5263157894736842	0	100.0	0	0	0	0	100.0	0	50.0	0	50.0	0	0	0	100.0	0	0	0	100.0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	7.0	10.0	2.0555555555555554	10	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	0	0	14.285714285714286	4.761904761904762	0	0	4.761904761904762	4.761904761904762	0	9.523809523809524	0	0	0	0	0	0	0	0	0	4.761904761904762	4.761904761904762	9.523809523809524	0	0	4.761904761904762	9.523809523809524	0	0	9.523809523809524	4.761904761904762	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
503.conllu	1	21	21.0	5.2105263157894735	9.523809523809524	19.047619047619047	0	4.761904761904762	4.761904761904762	9.523809523809524	28.571428571428573	0	0	4.761904761904762	0	9.523809523809524	0	0	9.523809523809524	0	0.5263157894736842	0	100.0	0	0	0	0	100.0	0	50.0	0	50.0	0	0	0	100.0	0	0	0	100.0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	6.0	7.0	7.0	1.7777777777777777	7	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	0	0	14.285714285714286	4.761904761904762	0	0	4.761904761904762	4.761904761904762	0	9.523809523809524	0	0	0	0	0	0	0	0	0	4.761904761904762	9.523809523809524	9.523809523809524	0	0	4.761904761904762	4.761904761904762	0	0	9.523809523809524	4.761904761904762	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
504.conllu	1	25	25.0	4.857142857142857	4.0	16.0	0	12.0	4.0	4.0	24.0	8.0	0	4.0	0	16.0	0	0	8.0	0	0.42857142857142855	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	100.0	0	0	0	2.0	100.0	4.0	0	0	0	50.0	0	50.0	0	4.0	12.5	12.0	2.85	12	1.0	2	100.0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	0	4.0	0	8.0	4.0	16.0	4.0	0	0	4.0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	8.0	8.0	4.0	8.0	0	8.0	0	0	16.0	4.0	0	100.0	0.0	0	0	0	0	0	0	0
505.conllu	1	22	22.0	4.842105263157895	4.545454545454546	13.636363636363637	0	9.090909090909092	4.545454545454546	4.545454545454546	22.727272727272727	9.090909090909092	0	9.090909090909092	0	13.636363636363637	0	0	9.090909090909092	0	0.42105263157894735	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.5	0	50.0	0	0	50.0	0	0	4.0	7.333333333333333	8.0	2.6666666666666665	8	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	4.545454545454546	0	0	0	4.545454545454546	0	4.545454545454546	0	13.636363636363637	4.545454545454546	0	0	4.545454545454546	4.545454545454546	0	4.545454545454546	0	0	4.545454545454546	0	0	0	0	0	0	0	4.545454545454546	9.090909090909092	0	9.090909090909092	4.545454545454546	4.545454545454546	0	0	13.636363636363637	4.545454545454546	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
506.conllu	1	32	32.0	4.9	6.25	15625	6.25	3125	0	18.75	25.0	0	0	3125	0	6.25	6.25	0	9375	0	0.5	50.0	0	0	50.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	50.0	0	50.0	100.0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	4.0	100.0	3.6666666666666665	0	0	33.333333333333336	33.333333333333336	0	0	33.333333333333336	6.0	8.0	10.0	2.586206896551724	10	1.5	2	50.0	50.0	0	0	0.0	100.0	100.0	0.0	0	0	6.25	6.25	3125	0	0	0	12.5	0	3125	0	0	3125	0	18.75	0	0	3125	0	0	0	0	0	0	9375	9375	6.25	0	0	3125	6.25	0	0	6.25	3125	0	25.0	75.0	66.66666666666667	33.333333333333336	1.5	50.0	50.0	0	0
507.conllu	1	32	32.0	4.8	6.25	18.75	6.25	3125	0	18.75	25.0	0	0	0	0	6.25	6.25	0	9375	0	0.5	50.0	0	0	50.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	50.0	0	50.0	100.0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	4.0	100.0	3.3333333333333335	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	7.0	8.0	11.0	2.6206896551724137	11	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	6.25	6.25	3125	0	0	0	15625	0	3125	0	0	3125	0	18.75	0	0	0	0	0	0	0	0	0	9375	6.25	6.25	0	0	3125	9375	0	0	6.25	3125	0	25.0	75.0	66.66666666666667	33.333333333333336	1.5	50.0	50.0	0	0
508.conllu	2	32	16.0	4.37037037037037	6.25	15625	3125	3125	3125	18.75	21875	3125	0	0	6.25	15625	0	0	3125	0	0.48148148148148145	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.5	16.0	8.0	2.64	12	1.0	3	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	3125	6.25	0	0	0	15625	3125	0	0	6.25	3125	0	18.75	0	0	0	0	0	0	0	0	0	0	9375	6.25	0	3125	3125	0	0	0	15625	6.25	0	100.0	0.0	0	0	0	0	0	0	0
509.conllu	2	31	15.5	4.423076923076923	9.67741935483871	12.903225806451612	3.225806451612903	3.225806451612903	3.225806451612903	19.35483870967742	19.35483870967742	3.225806451612903	0	0	6.451612903225806	16.129032258064516	0	0	3.225806451612903	0	0.5	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.5	15.5	8.0	2.75	12	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	3.225806451612903	9.67741935483871	0	0	0	12.903225806451612	3.225806451612903	0	0	6.451612903225806	3.225806451612903	0	19.35483870967742	0	0	0	0	0	0	0	0	0	0	6.451612903225806	6.451612903225806	0	3.225806451612903	3.225806451612903	0	0	0	16.129032258064516	6.451612903225806	0	100.0	0.0	0	0	0	0	0	0	0
510.conllu	1	13	13.0	4.833333333333333	0	15.384615384615385	15.384615384615385	0	7.6923076923076925	7.6923076923076925	30.76923076923077	0	0	7.6923076923076925	0	7.6923076923076925	0	0	7.6923076923076925	0	0.5833333333333334	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	13.0	5.0	1.9090909090909092	5	1.0	1	100.0	0	0	0	0	0	0.0	100.0	0	0	0	15.384615384615385	0	0	0	0	15.384615384615385	7.6923076923076925	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0	100.0	0.0	0	0	0	0	0	0	0
511.conllu	1	13	13.0	4.666666666666667	0	15.384615384615385	15.384615384615385	0	7.6923076923076925	23.076923076923077	23.076923076923077	0	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0.5	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	13.0	6.0	2.272727272727273	6	0	0	0	0	0	0	0	0	0.0	100.0	0	0	0	15.384615384615385	0	0	0	0	15.384615384615385	7.6923076923076925	0	0	7.6923076923076925	0	0	23.076923076923077	0	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0	100.0	0.0	0	0	0	0	0	0	0
512.conllu	1	29	29.0	5.222222222222222	17.24137931034483	3.4482758620689653	17.24137931034483	3.4482758620689653	6.896551724137931	17.24137931034483	20.689655172413794	0	0	0	0	6.896551724137931	3.4482758620689653	0	3.4482758620689653	0	0.6296296296296297	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	14.5	12.0	3.4615384615384617	12	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	3.4482758620689653	13.793103448275861	13.793103448275861	0	0	0	3.4482758620689653	6.896551724137931	0	0	6.896551724137931	3.4482758620689653	0	17.24137931034483	0	0	0	0	0	3.4482758620689653	0	0	0	3.4482758620689653	0	6.896551724137931	0	0	3.4482758620689653	3.4482758620689653	0	0	6.896551724137931	3.4482758620689653	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
513.conllu	1	29	29.0	5.7407407407407405	17.24137931034483	3.4482758620689653	17.24137931034483	3.4482758620689653	6.896551724137931	17.24137931034483	20.689655172413794	0	0	0	0	6.896551724137931	3.4482758620689653	0	3.4482758620689653	0	0.6296296296296297	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	0	0	100.0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	14.5	12.0	3.3846153846153846	12	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	3.4482758620689653	17.24137931034483	13.793103448275861	0	0	0	3.4482758620689653	6.896551724137931	0	0	6.896551724137931	3.4482758620689653	0	17.24137931034483	0	0	0	0	0	0	0	0	0	3.4482758620689653	0	6.896551724137931	0	0	3.4482758620689653	3.4482758620689653	0	0	6.896551724137931	3.4482758620689653	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
514.conllu	1	18	18.0	4.0	5.555555555555555	16.666666666666668	0	5.555555555555555	5.555555555555555	16.666666666666668	22.22222222222222	11.11111111111111	0	0	5.555555555555555	11.11111111111111	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	5.0	18.0	7.0	2.466666666666667	7	1.5	2	50.0	50.0	0	0	0	0	100.0	0.0	0	0	0	0	5.555555555555555	0	0	0	16.666666666666668	5.555555555555555	0	0	5.555555555555555	5.555555555555555	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	16.666666666666668	5.555555555555555	0	5.555555555555555	0	0	0	0	11.11111111111111	5.555555555555555	0	100.0	0.0	0	0	0	0	0	0	0
515.conllu	1	18	18.0	4625	5.555555555555555	11.11111111111111	0	5.555555555555555	5.555555555555555	22.22222222222222	22.22222222222222	11.11111111111111	0	0	5.555555555555555	11.11111111111111	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	5.0	18.0	7.0	2.466666666666667	7	1.0	2	100.0	0	0	0	0	0	100.0	0.0	0	0	0	0	5.555555555555555	0	0	0	11.11111111111111	5.555555555555555	0	0	5.555555555555555	5.555555555555555	0	22.22222222222222	0	0	0	0	0	0	0	0	0	0	16.666666666666668	5.555555555555555	0	5.555555555555555	0	0	0	0	11.11111111111111	5.555555555555555	0	100.0	0.0	0	0	0	0	0	0	0
516.conllu	1	34	34.0	4.103448275862069	5.882352941176471	14.705882352941176	5.882352941176471	5.882352941176471	5.882352941176471	14.705882352941176	5.882352941176471	2.9411764705882355	0	5.882352941176471	17.647058823529413	14.705882352941176	0	0	0	0	0.41379310344827586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	2.0	100.0	0	0	0	0	0	0	0	0	4.0	17.0	19.0	2.857142857142857	19	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	2.9411764705882355	0	5.882352941176471	2.9411764705882355	0	0	0	14.705882352941176	5.882352941176471	0	0	5.882352941176471	5.882352941176471	0	14.705882352941176	0	0	0	0	0	0	0	5.882352941176471	0	0	2.9411764705882355	5.882352941176471	0	2.9411764705882355	0	5.882352941176471	0	0	14.705882352941176	2.9411764705882355	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
517.conllu	1	33	33.0	4.035714285714286	3.0303030303030303	18.181818181818183	3.0303030303030303	6.0606060606060606	6.0606060606060606	9.090909090909092	9.090909090909092	3.0303030303030303	0	6.0606060606060606	18.181818181818183	15.151515151515152	0	0	3.0303030303030303	0	0.42857142857142855	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	5.0	16.5	14.0	2.814814814814815	14	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	3.0303030303030303	3.0303030303030303	3.0303030303030303	0	3.0303030303030303	18.181818181818183	6.0606060606060606	0	0	9.090909090909092	3.0303030303030303	0	9.090909090909092	0	0	0	0	0	0	0	6.0606060606060606	0	0	3.0303030303030303	3.0303030303030303	3.0303030303030303	3.0303030303030303	0	3.0303030303030303	3.0303030303030303	0	15.151515151515152	3.0303030303030303	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
518.conllu	1	24	24.0	4.545454545454546	25.0	8.333333333333334	0	4.166666666666667	12.5	12.5	16.666666666666668	0	0	4.166666666666667	4.166666666666667	8.333333333333334	0	0	4.166666666666667	0	0.5454545454545454	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	12.0	10.0	2.142857142857143	10	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	4.166666666666667	0	0	16.666666666666668	0	0	0	8.333333333333334	12.5	0	0	8.333333333333334	4.166666666666667	0	12.5	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	4.166666666666667	8.333333333333334	0	0	8.333333333333334	4.166666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
519.conllu	1	25	25.0	4.739130434782608	20.0	8.0	4.0	8.0	8.0	12.0	12.0	0	0	8.0	4.0	8.0	0	0	8.0	0	0.5217391304347826	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	50.0	0	0	50.0	3.0	100.0	3.0	0	0	50.0	0	50.0	0	0	7.0	8.333333333333334	5.0	2.0	5	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	8.0	0	4.0	12.0	0	0	4.0	8.0	8.0	0	0	4.0	4.0	0	12.0	0	0	0	0	0	0	0	0	0	0	0	8.0	4.0	0	4.0	8.0	0	0	8.0	4.0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
